"Name","PFS","Source","Rarity","Traits","Category","Subcategory","Level","Price","Bulk","Spoilers?"
"<u><a href=""Equipment.aspx?ID=16"">Compass (Lensatic)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","20 gp","—","—"
"<u><a href=""Equipment.aspx?ID=18"">Crowbar (Levered)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","20 gp","L","—"
"<u><a href=""Equipment.aspx?ID=20"">Fishing Tackle (Professional)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","20 gp","1","—"
"<u><a href=""Equipment.aspx?ID=32"">Manacles (Average)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","20 gp","—","—"
"<u><a href=""Equipment.aspx?ID=1398"">Portable Ram</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","20 gp","3","—"
"<u><a href=""Equipment.aspx?ID=1400"">Smoked Goggles</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","20 gp","—","—"
"<u><a href=""Equipment.aspx?ID=1202"">Concealed Holster</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","25 gp","L","—"
"<u><a href=""Equipment.aspx?ID=678"">Concealed Sheath</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","25 gp","—","—"
"<u><a href=""Equipment.aspx?ID=679"">Detective's Kit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","25 gp","1","—"
"<u><a href=""Equipment.aspx?ID=43"">Repair Kit (Superb)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","25 gp","1","—"
"<u><a href=""Equipment.aspx?ID=797"">Fingerprinting Kit</a></u>","—","<u><a href=""Sources.aspx?ID=45"" title=""Pathfinder #157: Devil at the Dreaming Palace"">Pathfinder #157</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","30 gp","L","Agents of Edgewatch"
"<u><a href=""Equipment.aspx?ID=798"">Handcuffs (Average)</a></u>","—","<u><a href=""Sources.aspx?ID=45"" title=""Pathfinder #157: Devil at the Dreaming Palace"">Pathfinder #157</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","30 gp","L","—"
"<u><a href=""Equipment.aspx?ID=64"">Scholarly Journal (Compendium)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","30 gp","L","—"
"<u><a href=""Equipment.aspx?ID=14"">Climbing Kit (Extreme)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","40 gp","1","—"
"<u><a href=""Equipment.aspx?ID=19"">Disguise Kit (Elite)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","40 gp","L","—"
"<u><a href=""Equipment.aspx?ID=31"">Magnifying Glass</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","40 gp","—","—"
"<u><a href=""Equipment.aspx?ID=847"">Cartographer's Kit</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","42 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1147"">Electrocable</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=56"">Electricity</a></u>, <u><a href=""Traits.aspx?ID=72"">Fire</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","45 gp","L","—"
"<u><a href=""Equipment.aspx?ID=3"">Artisan's Tools (Sterling)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","2","—"
"<u><a href=""Equipment.aspx?ID=846"">Astrolabe (Mariner's)</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1142"">Clockwork Box Packer</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=331"">Clockwork</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","4","—"
"<u><a href=""Equipment.aspx?ID=25"">Healer's Tools (Expanded)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","1","—"
"<u><a href=""Equipment.aspx?ID=37"">Musical Instrument (Virtuoso Handheld)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","1","—"
"<u><a href=""Equipment.aspx?ID=65"">Survey Map (Atlas)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","L","—"
"<u><a href=""Equipment.aspx?ID=58"">Thieves' Tools (Infiltrator)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1159"">Timepiece (Grand Clock)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=331"">Clockwork</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","16","—"
"<u><a href=""Equipment.aspx?ID=1101"">Wind-up Wings (Flutterback)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=331"">Clockwork</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","50 gp","—","—"
"<u><a href=""Equipment.aspx?ID=543"">Alchemist's Lab (Expanded)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","55 gp","6","—"
"<u><a href=""Equipment.aspx?ID=15"">Clothing (High-Fashion Fine)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","55 gp","L","—"
"<u><a href=""Equipment.aspx?ID=51"">Snare Kit (Specialist)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","55 gp","2","—"
"<u><a href=""Equipment.aspx?ID=766"">Palm Crossbow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","60 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1261"">Diving Suit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","100 gp","1","—"
"<u><a href=""Equipment.aspx?ID=37"">Musical Instrument (Virtuoso Heavy)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","100 gp","16","—"
"<u><a href=""Equipment.aspx?ID=1200"">Sambuca</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","3","120 gp","—","—"
"<u><a href=""Equipment.aspx?ID=58"">Concealable Picks</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","4","10 gp","L","—"
"<u><a href=""Equipment.aspx?ID=58"">Concealable Thieves' Tools</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","4","80 gp","L","—"
"<u><a href=""Equipment.aspx?ID=54"">Spyglass (Fine)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","4","80 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1320"">Pickpocket's Tailoring</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","4","100 gp","—","—"
"<u><a href=""Equipment.aspx?ID=877"">Replacement Filter (Level 5)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","5","25 gp","—","—"
"<u><a href=""Equipment.aspx?ID=858"">Book of Translation (Advanced)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","5","125 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1154"">Nightbreeze Machine</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=5"">Air</a></u>, <u><a href=""Traits.aspx?ID=331"">Clockwork</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","5","125 gp","4","—"
"<u><a href=""Equipment.aspx?ID=1138"">Spirit-Singer</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","5","150 gp","16","—"
"<u><a href=""Equipment.aspx?ID=1149"">Heated Cloak</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","5","160 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1143"">Clockwork Disguise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=331"">Clockwork</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","6","200 gp","2","—"
"<u><a href=""Equipment.aspx?ID=1144"">Clockwork Diving Suit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=5"">Air</a></u>, <u><a href=""Traits.aspx?ID=331"">Clockwork</a></u>, <u><a href=""Traits.aspx?ID=165"">Water</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","6","200 gp","4","—"
"<u><a href=""Equipment.aspx?ID=1138"">Spirit-Singer (Handheld)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","6","200 gp","1","—"
"<u><a href=""Equipment.aspx?ID=764"">Clockwork Recorder</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","6","250 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1403"">Waffle Iron (Mithral)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","8","355 gp","1","—"
"<u><a href=""Equipment.aspx?ID=1401"">Swarmsuit (Impenetrable)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","8","420 gp","—","—"
"<u><a href=""Equipment.aspx?ID=1158"">Steam Winch</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=415"">Steam</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","8","425 gp","2","—"
"<u><a href=""Equipment.aspx?ID=1140"">Aquarium Lamp</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=56"">Electricity</a></u>, <u><a href=""Traits.aspx?ID=100"">Light</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","8","1,500 gp","20","—"
"<u><a href=""Equipment.aspx?ID=1201"">Camouflage Suit (Superb)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","9","140 gp","L","—"
"<u><a href=""Equipment.aspx?ID=30"">Lock (Good)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","9","200 gp","—","—"
"<u><a href=""Equipment.aspx?ID=32"">Manacles (Good)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","9","250 gp","—","—"
"<u><a href=""Equipment.aspx?ID=798"">Handcuffs (Good)</a></u>","—","<u><a href=""Sources.aspx?ID=45"" title=""Pathfinder #157: Devil at the Dreaming Palace"">Pathfinder #157</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","9","350 gp","L","—"
"<u><a href=""Equipment.aspx?ID=1398"">Portable Ram (Reinforced)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=100"" title=""Grand Bazaar"">Grand Bazaar</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","9","600 gp","3","—"
"<u><a href=""Equipment.aspx?ID=1156"">Printing Press</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=98"" title=""Guns & Gears"">Guns & Gears</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=331"">Clockwork</a></u>","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","9","600 gp","20","—"
